alumno_id,matricula,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,curp,sexo,grado,semestre,grupo,especialidad_id,especialidad,turno,situacion_escolar_id,situacion_escolar,promedio_general,reputacion,usuario_correo,telefono_contacto,nacionalidad_id,nacionalidad,pais_origen,municipio,estado,domicilio,codigo_postal,fecha_ingreso,beca,estatus_pago_cooperacion,promedio_ingreso,asistencia_pct,riesgo_academico,grupo_id,tutor_id,jefe_grupo_id,curp_validada,acta_nacimiento,seguro_medico,tipo_sangre,contacto_emergencia,telefono_emergencia
ALU0222,134263C0222,Ximena Nicole,Kim,Park,N/A,KIPM080308MGRMRNY6,F,3°,III, C,PROG,Programacion,Vespertino,se01,Reg.,8.4,reservado,minseokim@cbtisI34.edu.mx,538-992-4849,n04,Corena,corea,Tlapa,Morelos,"Vicente Guerrero #361, Col. Universal",39O12,NA,Si,Pendiente,81%,50%,BAJO,G064, TUT012,jef029,,OCR,IMSS,O+,Tía,+52 541 795 I276
ALU0223,134262A0223,Diego Alejándro,Castro,Bustamante,2010/09/15,CABF100915MGRSSRL7,F,2,2 semestre,null,cons,Construccion,Matutino, SE03,NA,9.0,Exce1tne,fernandacastro56@cbtis134.edu.mx,920-939-9683,N01,null,Mex1co,Chilapa,Morelos,"5 de Mayo #73, Col. San Rafael Norte",,17.12.2026,Si,PAGADO,9.4,"89,0",Alto, G034, TUT009,JEFO37,NO,pendiente,N/A,O ?,,(536) 504 4203
ALU0224,134263B0224, Wang Hao ,Cano,Padilla,01-Mar-09,CAPR090301HGRNDCX8,m,3°,S3,B,ARH,Administración de Recursos Humanos,vespertino,se06,reinscrito,8.0,media,ricardocano-est@gmail.com,+52 770 819 5145,n01,Mex.,Mex.,Zumpango,Edo. Méx.,"Niños Héroes #542, Col. Emiliano Zapata",39O12,03/06/25,NO,parcial,6.3,s/d,Medio, G059,tut046,JEF042,NO,No localizada,Ninguno,A-,,+52 005 562 8292
ALU0225,134262c0252,Sofía Alejandra,Oh,Song,2010-09-19,OXST100919HGRHNYU3,H,2,II,C ,lab,Laboratorista Quimico,Matutino,se01,REGULAR,6.9,excelente ,taeyangoh@gmail..com,(820) 245 8570, N04,corea,,Quechultenango,Puebla,"5 de Mayo #965, Col. Emiliano Zapata",39392, 10/04/26,NO,Pagado,7.8,s/d,Alto,g049,TUTOO9, JEF009,s/i,pendiente,Particular,0+,Madre,665-244-8843
ALU0226,134263C0226,María Fernanda,s/d,Bustamante, 08-05-2007,RUBS070508MGRZSFV4,F,3°,3,C , RPOG,PROGRAMACIÓN,Vespertino,SE03,Condicionado,>=9,baja,sofiaruiz3@cbtisI34.edu.mx,00 7381 6455,n01, mx ,MEXICO,Tlapa,Oaxaca,"Vicente Guerrero #937, Col. Centro",,2O/06/2025,No,Pendiente,"7,8","83,0",alto ,G064,tut012,JEF029,,NA,IMMS,O-,Tía,371-632-9980
ALU0227,134266A0227,Valeria Guadalupe,Castañeda,Garrido,2005-03-10,CAGA050310MGRSRBG3,F,6,6°, A,ofi,Ofimática,Veseprtino,se03,Condic.,9.5,buena,abrilcastaneda.6a@alumno.cbtis134.mx,+52 585 935 9365,NO1, mx ,MEXICO,,Puebla,"Calle Juárez #558, Col. PRD",39111,16.01.2026,Sí,pendlente,7.4,"89,0",, G117,TUTO34, JEF017,s/i,pendiente,IMSS,A-,Hermano,4066357344
ALU0228,134263B0228,Min Seo,Mendoza,Bustamante,2005/09/16,MEBM050916HGRNSRD2,H,3°,III,b,IA,Inteligencia Artificial, Vespertino,se01,R3gular,>=9,reservado,marcomendoza21@hotmail.com,88 5839 3539,N01, mx ,México,, ,"Niños Héroes #80, Col. Universal",39606,12.01.2023,NO,PAGADO,"7,8",s/d,alto ,g058,tut008,JEF013,0,OK,IMMS,O+,Padre,+52 232 468 8934
ALU0229,134263A0229,Jae Hyun,Sánchez,Ramos,01/11/2007,SARE070111HGRNMDV0,M,3,III,A, OFI,OFIMÁTICA, Vespertino, SE01, regular,7.5,Bajaa,eduardosanchez-est@cbtisI34.edu.mx,+52 145 952 8642,N01, mx ,Méxcio,,CDMX,"Av. Insurgentes #699, Col. Figueroa Mata",39O12,2026/07/23,s/i ,parcial," 8,4",,,G054, TUT004, JFE035,Pendiente,Entregada,Ninguno,O ?,,+52 635 579 3514
ALU0230 ,134261D0230,juan carlos,Flores,Castillo,17.06.2007,FOCL070617HGRLSSN2,H,N/A,1°,D,CONS,Construcción,Matutino, SE01,r3gular,"7,8",Conf1ictivo,luisflores14@alumno.cbtis134.mx,(603) 116 2042,NO1, mx ,NA,,Guerrero,"16 de Septiembre #16, Col. Los Sauces",39O12,2026-07-07,no,PAGADO,8.5,69%,alto , G027,tut028,jef017,s/1,pendiente,ISSSTE,O+,Tutor,+52 675 848 8381
ALU0231,134265C0231, Valeria Guadalupe ,Díaz,Acosta, 21/08/10,DIAG100821MGRZCDF6 ,M,5°,5 semestre,C,cont,CONTABILIDAD,vespertino,se01,Regular,6.4,Medla,guadalupediaz92@alumno.cbtis134.mx,489-576-7704,NO1,Mex1co,Mexico,Tixtla,Morelos,"Vicente Guerrero #91, Col. Lomas del Poniente",39455,13-04-2023,s/i, ,74%,s/d,BAJO,G109,NA,JEFO21,0,OCR,ISSSTE,desconocido,,(497) 747 4218
ALU0232,134262c0232,VALERIA GUADALUPE,Hernández,Méndez,23/02/05,,F,2°, II,c,prog,Programac1ón,Vespertino, SE01,R3gular,7.0,EXCELENTE,karenhernandez58@hotmail.com,156-669-1822,n01, mx ,Mexíco,Acapulco,Edo. Méx. ,"Av. Insurgentes #739, Col. Universal",,19 Aug 2024,Si,Pendiente,8.80,s/d,Alto, G043, tut047,jef026,NO,pendiente,Particular,0+,Hermano,(709) 537 5844
ALU0233,134261D0233,Noa Mateo,Ramírez,Gutiérrez,2O09-05-21,RAGN090521MGRMTMD2,M,1°,1 semestre,d,cons,CONSTRUCCIÓN,Matutino, SE01,Reg.,"6,7",Bueena,noaramirez70@cbtisI34.edu.mx,4172381499,N01, mx , mx ,s/d,Morelos,"Hidalgo #902, Col. San Rafael Norte",,s/d,,Pendiente,9.1,49%,Bajo, G027,TUTO28,jef004,s/i,OK,ISSSTE,O-,Tía, (229) 845 1941
ALU0234,134265C0234,Daniel Emiliano,Canto,Pérez,20.09.2009,null,M,5,5,c,cont,CONTABILIDAD,Vespertino, SE02,Irregular,7.4,Baja,karencanto.5c@cbtisI34.edu.mx,69 3425 8938, N01,Mexico,Mex.,Acapulco,Edo .Méx. ,"Miguel Alemán #69, Col. CNOP",39044,11/27/2025,NO,PAGADO,9.9,78%,alto ,g109, TUT016,JEFO21,SI,pendiente,IMSS,O ?,,(600) 435 1573
ALU0235,134265C0325,Ricardo Diana,González,Padilla, 2005-12-28,GOPR051228HGRNDCJ9,H,5,S5, C,ia,INTELIGENCIA ARTIFICIAL,Vesperitno ,SE05,Baja definitlva, 9.2,baja,ricardogonzalez@alumno.cbtis134.mx,23 3921 9348,NO1,Méxcio,Mex1co,Coyuca,Edo. Mex.,"Calle Juárez #924, Col. Figueroa Mata",39376,08/12/23,,parcial,8.6,59.5,alto ,G107, TUT042,JEF032,0,OK,IMMS,desconocido,Tutor,NA
ALU0236,134261C0236,Li Wei,Vega,Serrano,15/11/09,VESA091151HGRGRLA5,M,1,S1,c,lab,Laboratorista Quimico,Matutino, SE02,IRREGULAR,6.8,media,alvarovega@cbtis134.edu.mx,98 9824 0371,NO6,Spaiñ,Spaiñ,,CDMX,"Hidalgo #586, Col. 20 de Noviembre",39O12,2024-02-17,,Pagado,7.3,77%,Alto, G021,TUT015,JEF037,s/i,OCR,Ninguno,B-,Tutor,(461) 696 4557
ALU0237,134263A0237,Ana Sofía,Lee,Choi,2006-09-16,LECJ060916HGRXHSC5,M,3,S3,A ,OFI,Ofimática,Vespertino,SE02,Irregu1ar,8.0,Reservado,jisoolee-est@gmail.com,786-033-0084,NO3,Korea South,Korea South,,Puebla,"Niños Héroes #245, Col. PRD",39O12,11 Jun 2024,NO,PAGADO,82%,s/d,Med1o, G054,tut012,JEF035,NO,,N/A,B-,MADER,990-718-4080
ALU0238,134264A0238, Hye Jin , ,Lim,null,HALJ050228MGRNMHA9,F,4°,4 semestre,a,prog,PROGRAMACIÓN,Vespert1no, SE01,REGULAR,8.4,EXCELENTE,jihohan_134@alumno.cbtis134.mx, 23 5695 5575,n04,Corena,Corea ,Quechultenango,Edo. Mex.,"Vicente Guerrero #933, Col. Centro",39731,02/05/2024,beca?,Pagado,9.7,,M3dio,G07I,tut052, JEF018,1,pendiente,ISSSTE,B-,Madre,(467) 661 6205
ALU0239,134262B0239,Luis Ángel,Guerrero,Beltrán,10/27/2007,GUBM071027MGRRLNX8,M,2,S2,B ,IA,Inteligencia Artificial,vespertino, SE01,Regular,8.6,Excelnte, monserratguerrero..2b @hotmail.com,11 7902 9448,NO1,MEXICO,Mexíco,Acapulco,Morelos ,"Av. Lázaro Cárdenas #932, Col. Figueroa Mata",39935,2O24-01-08,Beca Benito Juárez,PAGADO,9.20,,BAJO, G037,TUT004,JEFO31,SI,pendiente,N/A,desconocido,Padre,21 3235 9784
ALU0240,134262A0240,Juan Carlos,Ramírez,Ortiz,O8/08/2010,RAOJ100808HGRMRNM8,H,2°,S2,A ,prog,Programación,vespertino,se06,Reinscrlto,7.2,media,juanramirez-est @hotmail.com,84 1303 9178,NO1, mx , mx , ,Edo. Méx. ,"Hidalgo #84, Col. San Rafael Norte",39124,2O24-05-11,NO,pendlente,7.9,s/d ,M3dio, G029,TUTO25,jef020,NO,OCR,Ninguno,B-,N/A,s/d
ALU0241,134262A0241,Jae Hyun,Ramírez,Luna,10/06/2006,RALA060610MGRMNLG5,M,2°,II,A ,ARH,ADMINISTRACIÓN DE RECURSOS HUMANOS,,se01,Reg.,NULL,Excelente,alejandraramirez.2a@outlook.com,(546) 958 9046,n01,México,México,Chilpancingo,Puebla,"5 de Mayo #310, Col. San Rafael Norte", ,09/04/2025,Beca Benito Juárez,PAGADO,9.70,,, G031,TUT001, JEF034,NO,pendiente,Particular,O-,,9425361672
ALU0242,134266B0242,Michael James,Liu,Zhao,2010-02-24,LIZY1O0224MGRXHXK9,F,6°,6,B ,ofi,Ofimatica,Vespertino, SE01, regular,9.0,Aceptable,yueliu-est@alumno..cbtis134.mx,+52 722 233 7422,NO2,Ch1na,China,,Edo. Méx.,"Vicente Guerrero #462, Col. Universal",,27 Jun 2023,s/i,parcial,99%,s/d,Bajo, G124, TUT056,JEF027,,pendiente,IMMS,B-,Hermano,+52 555 165 9066
ALU0243,134262C0243,Fernanda Abril,Morales,Carrillo,04/14/2008,MOCA080414MGRRRBJ5,F,2°,2°, C,OFI,Ofimatica,Vespertino ,se03,condiciondao ,7.6,Medla,abrilmorales@cbtisI34..edu.mx,794-940-8709,n01,MEXICO, mx  ,Zumpango,PUEBLA,"Av. Lázaro Cárdenas #444, Col. San Rafael Norte",39776, 06/06/2024,Sí,pendlente,6.6,,Medio, G047,TUT002,JEFOO2,NO,OK,ISSSTE,AB+ ,Tía,237-317-7338
ALU0244,134263c0244,María Fernanda,Navarro,Torres,21/01/2005,NATN050121MGRVRRO2,f,3°,S3,C ,,Inteligencia Artificial,Vespertino,SE01, regular,7.4,Aceptable,noranavarro-est@cbtisI34.edu.mx,77 8214 6480, N06,Reino de España,ESPAÑA,,Oaxaac,,,09.09.2042,beca?,Pendiente,ocho,,Bajo,G065,tut048,jef003,Pendiente,OCR,N/A,AB+,Vecino,+52 573 597 4939
ALUO245,134266A0245,Sofía Alejandra,DÍAZ,Gutiérrez,20-Nov-09,DIGS091120HGRZTML3,H,6°,6 semestre,a,LAB ,Laboratorista Quimico,Matutino, SE01,Reg.,8.0,Bajaa,samdiaz@alumno.cbtis134.mx, 225-891-1705, N01,México,Méxcio,,Puebla,"Hidalgo #411, Col. CNOP",39868,30-07-2024,NO,Pagado,7.3,,alto ,G119,TUTO33, JEF036,0,NULL,IMSS,O ?,Madre,s/d
ALU0246,134264B0246,Wang Hao,González,Márquez,12 Sep 2006,GOME060912MGRNRSI3,M,4,4, B,CONS,Construccion,Matutino, SE01,REGULAR,s/d,Media,esmeraldagonzalez_134@outlook.com,(215) 462 9528,NO1,México,Mex.,Tixtla, Puebla,"Calle Juárez #963, Col. Centro",39O12,2O24-04-22,,parcial,"8,9","60,0",alto , G083,ttu016,JEF002,Pendiente,No localizada,N/A,AB+,Padre,095-290-1988
ALU0247,134262B0247,Michael James,Moreno,Santos,28-11-2009,MOSL091128HGRRNXX2,H,2,II,B,IA,Inteligencia Artificial,vespertino,se02,Irregu1ar,9.5,Excelente,leomoreno@gmail.com,+52 296 710 1214,N06,Reino de España,España,Tlapa,Puebla,"Calle Juárez #21, Col. 20 de Noviembre",39O12, 2023-11-02,Beca Benito Juárez,NA,10.0,64%,alto ,g037,tut004,JEFO31,Pendiente,pendiente,IMMS,O ?,Madre,4237703934
ALU0248,134265B0248,Min Seo,Castañeda,Bustamante,2005-09-24,caba050924hgrsslv3,M,5°,S5,B,LAB,Laboratorista Químico,, SE04,BAJA TEMP.,9.8,media,alexcastaneda60@gmail.com,(300) 212 3319,NO1,Mexíco,Mex1co,Chilapa,Oaxaca,"Vicente Guerrero #386, Col. Emiliano Zapata",39O12,2025-12-21,Beca Benito Juárez,Pendiente,7.6,,Alto,G105,TUT040,JEFO27,Pendiente,OK,N/A,0+,Padre,+52 288 419 2476
ALU0249,134262A0249,Jorge Alberto,Chávez,Beltrán,24-May-07,CABR070524MGRHLGD1, M,2,II,A,CONT,Contabilidad,Vespertino,se01, regular,7.0,Destacdo,reginachavez@hotmail.com,(809) 042 9210,n01, mx ,Mex1co,,Guerrero,"5 de Mayo #638, Col. 20 de Noviembre",,04/01/2023,s/i,PAGADO,81%,76.1,M3dio,G032,TUT042,jef030,NO,Entregada,IMSS,desconocido,,9391964396
ALU0250,s/d,Emily Rose,Sánchez,,05-10-2011,SAPK111005HGRNRVL4, H,5°,5,C ,ARH,Administración de Recursos Humanos,Vespertino,se01,R3gular,"9,?",baja,s/d,43 6733 2179,N01,Mexico,Mexico,Chilpancingo,Edo. Mex.,"Calle Juárez #694, Col. Universal",39O12,22/02/2026,Sí,NA,ocho,,BAJO, G108,TUT026,JEF020,SI,Entregada,Particular,desconocido,Tutor,+52 101 690 0542
ALU0251,NULL, José Manuel ,Ramírez,Beltrán,2008/01/16,RABM080116MGRMLNY7,M,3°,3°, A,CONS,Construcción,matutino,se03,condicionado ,9.2,Media,monicaramirez.3a@alumno.cbtis134.mx,77 6620 7247,NO1,Mexíco,México,,CDMX, ,39O12,15/06/2026,null,PAGADO,7.80,,, G055,tut038,JEF042,SI,OCR,ISSSTE,B+,,21 2608 8637
ALU0252,134262A0252,Aarón Karen,Sánchez,ACOSTA,13/04/06,SAAA060413HGRNCRP0,m,2°,S2,A ,lab,Laboratorista Quimico,NULL,SE06,REINSCRLTO,80%,Reservado,aaronsanchez.2a @outlook.com,(144) 119 0009,NULL,MEXICO,MEXICO,, ,"5 de Mayo #106, Col. Emiliano Zapata",,24/02/2023,No,PAGADO,9.6,s/d,, g035,tut051,jef036,SI,No localizada,Particular,,Madre,(873) 745 6815
ALU0253,134262C0253,Renata Ivanna,Rojas,Nava,2O11-03-29,RONE110329HGRJVMV3,m,2,2°,C ,cont,Contabilidad,Vespertino,SE02,Irregu1ar,"7,0",Medla,emilianorojas@gmail.com,(157) 120 3918,n01, mx ,México,Quechultenango,CDMX,"16 de Septiembre #945, Col. 20 de Noviembre",,16/05/24,No,parcial,9.3,54%,Bajo,G046,tut030,JEFO21,Pendiente,OK,Particular,A+,Hermano,(168) 738 4413
ALU0254,134266A0254,Carlos Eduardo,Cano,Velasco,10-11-2007,N/A,H,6,6°, A,CONT,CONTABILIDAD,Vespertino, SE01,REGULAR,6.7,Resevado,aaroncano-est @outlook.com,1822720744,N01,MEXICO,México,Tixtla,N/A,"Calle Juárez #507, Col. CNOP",39O12,O2/10/2023,Si,pendlente,7.2,s/d,Alto,g116, TUT008,JEFO33,NO,OCR,N/A, 0-,,6736201198
ALU0643 ,134266B0643 ,Miguel Ángel,García,,03/17/2005,GAMK050317HGRRNVN4,H,6,VI,B,ia,INTELIGENCIA ARTIFICIAL,Vespert1no,se03,condicionado ,8.40,Buena,kevingarcia@alumno.cbtis134.mx,62 2413 2531, N01,Mex.,MexIco,Quechultennago ,Oaxaca,"5 de Mayo #782, Col. Emiliano Zapata",39532,01/03/2024,Beca Benito Juárez,Pagado,6.9,58%,Medio,g121,TUT018, JEF012,NO,Entregada,IMSS,B-,Vecino,9107010109
ALU0256,s/d,Juan Carlos,Torres,Santos,28 Nov 2009,TOSI091128HGRRNSK1,h,4,4°,B ,ofi,OFIMÁTICA,vespertino, SE01,Regular,69%,Medla,isáactorres_134@outlook.com,3651531020, N01,Méxcio,México,,CDMX,"Miguel Alemán #449, Col. Los Sauces",39471,17-Oct-23,No,NA,8.8O,93.8,Medio,g082,TUT018, JEF036,SI,pendiente,Particular,B+,Vecino,319-810-1405
NA,134262B0257,Fernanda Abril, ,Wu,07/11/2009,ZOWL091107MGRHXNU6,F,2,S2, B,PROG,PROGRAMACIÓN,Vespertino,se06,Reinscrito,9.5,Bueena,linzhou@outlook.com,+52 058 242 7393,NO2,CHINA,China,Quechultenango,Edo. Mex.,"Miguel Alemán #664, Col. San Rafael Norte",39O12,07 Feb 2025,No,PAGADO,9.70,"54,0",Alto,g036,TUTO26,JEF039,s/i,OCR,N/A,O+,Madre,895-518-6104
ALU0258,134261A0258,Hye Jin,Sánchze,Gutiérrez,2007-10-01,SAGS071001MGRNTRD3,M,1°,1°,a,CONT,Contab1lidad ,Vespertino,se06,Reinscrlto,9.9,Medla,sarasanchez@cbtis134.edu.mx,(706) 686 6246,n01,Mex.,México,,CDMX,"Av. Lázaro Cárdenas #856, Col. Centro",39598,20/04/2025,Sí,Pagado,SIN CAPTURA,s/d,Medio, G004, TUT008,JEFO41,,OCR,Particular,O-,Tutor,(672) 313 9510
ALU0259,134263C0259,Sofía Alejandra,Moon,Kwon,07-Apr-06,MOKY060407MGRNWNW6,f,3°,3°,C,ARH,Administracion de Recursos Humanos,vespertino ,SE01,R3gular,82%,EXCELENTE,yunámoon93@outlook.com,+52 831 985 8808, N04,Korea,corea, Chilapa,Edo. Méx.,"Hidalgo #134, Col. Centro",39913,05-11-2023,No,Pagado,"9,?",83%,M3dio,G066,TUTO31, JEF039,1,OCR,N/A,,,638-632-7507
ALU0260,134261A0260,Ximena Nicole,Pérez,Ortiz,11/02/2005,PEOL051102HGRRRSN3,m,1,1°,A ,IA,INTELIGENCIA ARTIFICIAL,vespertino, SE04,Baja temp., 6.20,Regular,luisperez@alumno.cbtis134.mx,(941) 823 6811,NO1,Mex.,Mex1co,,Oaxaca,"Vicente Guerrero #256, Col. Figueroa Mata",39601, 23/06/25,No,Pendiente,8.6,78%, Bajo,G002,TUTO15,JEF039,NO,OK,Particular,O-, Tía,1319688113
ALU0261,134264A0261,Min Seo,Hernández,Carrillo,O90/5/2008,HECR080509MGRRRGL9,F,4°,IV,a,cont,Contabilidad,Vespertino,SE04,Baja temp.,"8,6",Confictivo,reginahernandez52@gmail.com,672-074-7397, N01,MEXICO,Mex1co,Quechultenango,Morelos,"Niños Héroes #74, Col. Universal",39647,2024-08-25,s/i,NA,8.6,,,g074,TUTO14, ,,pendiente,N/A,O+,null,77 3851 3502
ALU0262,134261A0262, Michael James ,Guerrero,Galindo,09-Dec-11,GUGM111209MGRRLNV6,f,1°,S1, A,ARH,Administracion de Recursos Humanos,VESPERTINO, SE01, regular,8.0,EXCELENTE,monserratguerrero.1a@outlook.com,(060) 005 0206,n01,Mex.,Mex1co,CHILAPA,Oaxaca,"Benito Juárez #623, Col. Universal",39911,09-04-2025,Beca Benito Juárez,Pendiente,7.7,75.2,alto ,g003,TUTO43,JEFO36,s/i,No localizada,Particular,B-,Madre,68 5909 3828
ALU0263,134264C0263,María Fernanda,Rivera,Gómez,18-Sep-07,RIGY070918MGRVMRK1,M,4°,IV, C,lab,LABORATORISTA QUÍMICO,Matutino,SE03,Condic.,6.7,s/d,yaretzirivera_134@gmail..com,(4O3) 804 4952, N01,Mex.,s/d,Chilapa,CDMX,"Av. Lázaro Cárdenas #933, Col. Universal",39O12,2023/01/02,No,Pendiente,7.8,,BAJO,G091, TUT026, JEF010,s/i,OK,IMMS,0+,Padre,37 3050 9108
ALU0264,134261C0264,Wang Hao,Castro,Padilla,03/09/2006,CAPM060309MGRSDNQ8,F,1°,1 semestre,C , CONS,Construccion,Matutino, SE01,Reg.,7.7,Reservado,monserratcastro.1c@hotmail.com,71 1288 8167,NA, mx ,México,Zumpango,More1os,"Av. Lazaro Cardenas #685, Col. PRD",,2026-01-22,Beca Benito Juárez,Pagado,"8,3","88,0",Medio,G020,TUT053,JEFO19,Pendiente,Entregada,IMSS,O+ ,vecino,112-707-2505
ALU0265,134261B0265,sofía alejandra,López,Reyes,2009-11-29,LORA091129MGRPYBU0,null,1°,1,B,OFI,OIFMÁTICA,vespertino ,NA,Irregu1ar,89% ,Aceptable,s/d,O774529574, N01,Mexico,Méxcio,,Edo. Méx.,"5 de Mayo #665, Col. Lomas del Poniente ",39O12,2026/03/03,Sí,PAGADO,9.1,64%,M3dio,G012,TUTO24, JEF026,Pendiente,OCR,IMMS,AB+,Madre,95 3247 0283
ALU0266,134261D0266,Lucíá Elena,Lewis,walker,19/10/11,LEWA111019HGRWLVP9,M,1,I,D,cons, Construcción,matutino, SE01, regular,9.90,Aceptable,avalewis_134@hotmail.com,+52 401 754 9392, N05,EE.UU.,US,,Edo. Mex. ,"Vicente Guerrero #340, Col. CNOP",39614,2025/05/09,Sí,parcial,7.9,,Bajo,G027,TUTO28,jef020,0,OK,Ninguno,O-,Tía,2544912548
null,134264A0267,Miguel Ángel,Canto,Carrillo,02 Feb 2006,CACA060202MGRNRRX5,F,4°,S4,A , lab,LABORATORISTA QUÍMICO,Matutino, SE07,Egresado parcial,8.80,Bajaa,aricanto.4a@cbtisI34.edu.mx,29O-922-3765,n01, mx ,Mexíco,quechultenango,Morelos,"Av. Lázaro Cárdenas #480, Col. Figueroa Mata",39O12,27-05-2023,Beca Benito Juárez,Pendiente, ,s/d,s/d,G077, TUT002,jef017,s/i,No localizada,Ninguno,B-,Padre,(270) 211 3264
ALUO268,134261D0268,fernanda abril,Rivera,Nava,16/07/2006,RINS060716HGRVVMQ4,M,1°,I, D,null,OFIMÁTICA,Vespertino, SE01,Reg.,9.0,buena,samrivera@alumno..cbtis134.mx,8086434412,N01,MEXICO,Méxcio,null,Morelos,"5 de Mayo #821, Col. Emiliano Zapata",null,03-06-2024,s/i,Pendiente,6.6,53.9,M3dio, G026,TUT019,JEFO11,Pendiente,pendiente,ISSSTE,B-,,73 5466 5350
NA,134261A0269,MÓNICA CAMILA,Sa1gado,Pineda,24 Nov 2O11,SAPM111124MGRLNNT4,M,1,1 semestre, A,CONS,Construcción,matutino,se02,Irreg.,9.3,media,monicasalgado66@cbtis134.edu.mx, +52 288 264 4794,N01,MEXICO,Mex.,Quechultenango,CDMX,"5 de Mayo #813, Col. PRD",39535,11.07.2026,Si,PAGADO,80%,s/d,BAJO,g006,TUT042,JEF038,SI,OCR,N/A,A-,Hermano,9480397409
ALU0270,134263C0270,Seo Jun,Chávez,,16/01/2009,CALE090116MGRHNML3,F,3,3 semestre,c,ia,Inteligencia Artificial,vespertino,se06,Reinscrlto,8.3,Bueena,emichavez-est@cbtis134.edu.mx,,NO1,MEXICO,MEXICO,,Guerrero,"Vicente Guerrero #514, Col. Emiliano Zapata",39137,21.11.2023,Sí, Pendiente,ocho,,M3dio, G065,TUT055,jef003,Pendiente,pendiente,Ninguno,A-,NA,0160744962
ALU0271,134265B0271,LUCÍA ELENA,Vega,Campos,11/28/2010,VECA101128MGRGMLX1,f,5,5°,b,lab,Laboratorista Quimico,Matutino,SE01,R3gular,69%,buena,alexvega17@cbtisI34.edu.mx,+52 006 789 9736,NO1,Mex.,Mex1co,Zumpango,Puebla,"Benito Juárez #33, Col. PRD",39589,10 Sep 2024,Sí,NA,7.8,,,G105,  tut040, JEF010,NA,OCR,ISSSTE,A-,Padre ,+52 070 650 1209
ALU0272,134264C0272,Jorge Alberto,Guo,Ma,11-O1-2007,GUMQ070111HGRXXNX6,H,4°,4, C,CONS,CONSTRUCCIÓN,Matut1no,se02,Irregular,ocho,buena,qianguo-est@cbtisI34.edu.mx,+52 416 480 9462,n02,Ch1na,Rep. Popular China, Coyuca,Edo. Mex.,"5 de Mayo #972, Col. Universal",,3O/04/23,,Pagado,ocho,"89,0",M3DIO , G090, TUT051,jef00I,s/i,NA,IMSS,O+,Vecino,(519) 853 0411
ALU0273,134264B0273, Hye Jin ,Ramírez,Gutiérrez,2010/07/15,RAGL100715MGRMTPM0,F,4°,4 smeestre,b,LAB,LABORATORISTA QUIMICO,Matutino, SE01,Reg.,8.6,destacado,lupitaramirez.4b@gmail.com,207-392-5307,NO1,Mex1co,Mexico,,Edo. Méx.,"Benito Juárez #326, Col. Emiliano Zapata",39O12,11 Jul 2024,Sí,parcial,8.6,88%,M3dio,G084,TUTO27, JEF012,,pendiente, Particular,O-,Tía,+52 244 936 2636
ALU0274,134263A0274,Emily Rose,CANO,Campos,2007/03/08,CACA070308HGRNMLR5,M,3°,III,A,cont,Contabilidad,Vespertino,se01, regluar,6.4,Aceptable,alancano_134@gmail.com,5557342942,n01,MEXICO,Méxcio,Coyuca,Edo. Mex.,"Benito Juárez #65, Col. Los Sauces",39196,2026-07-21,beca?,PAGADO,6.20,s/d,alto ,g053,TUT008,JEFO32,NO,pendiente,ISSSTE,0+,,2882852757
ALU0275,134264C0275,Renáta Ivanna,Flores,Cervantes,2011-12-18,FOCA111218MGRLRLE7,F,4,4 semestre, C,CONS,Construcción,Matutino,SE01,REGULAR,8.2,Excelente,alexaflores@alumno.cbtis134.mx,8548800573,N01,MEXICO,MEXICO,,Morelos,"Vicente Guerrero #997, Col. PRD",39O12,2024-08-30,No,parcial,"8,8",79%,, G090,TUT051,JEF001,SI,OK,IMMS,B+,, 
ALU0276,134261B0276,Santiago Camila,Romero,Beltrán,08/25/2009,ROBS090825HGRMLNE7,m,1,1,b,PROG,Programacion,Vespertino, SE01, Regulra,7.0,Destacado,santiagoromero48@cbtis134.edu.mx,(743) 254 2354,NO1, mx ,Mexico,Acapulco, Guerrero,"Niños Héroes #597, Col. 20 de Noviembre",,30/05/26,No,PAGADO,"9,1",,Medio,G008,tut042,JEFO29,1,pendiente, IMMS,A+,null,77 5385 7498
ALU0277,134265B0277,Juan Carlos,Ryu,,2010/04/13,RUBH100413MGRYXYD3,f,5°,V, B,cons,Construccion,matutino,se01,Regular,SIN CAPTURA,Media,hyunwooryu.5b@alumno.cbtis134.mx,+52 600 448 8821,N04,K0rea,Corea ,,Puebla,"Av. Insurgentes #829, Col. Lomas del Poniente",39563,null,Sí,PAGADO,75%,s/d,Alto, G104,tut028, JEF011,NA,No localizada,N/A,A-,Madre,4704130490
 ALU0278,134263C0278,Lucía Elena,Fernández,López,27-09-2006,FELH060927MGRRPGO6,N/A,3,III,C,arh,Administracion de Recursos Humanos,Vespertino,se01,REGULAR,7.5, Buena,hugofernandez_134@alumno.cbtis134.mx,O880534162,n06,Espana,ESPAÑA,Zumpango, Edo. Méx.,"Calle Juárez #225, Col. 20 de Noviembre",39O21,16-Feb-24,beca?,Pagado,6.2,73.8,Medio,G066,tut031,JEF039,1,OCR,IMSS,0+,Tia,7602469554
